epoch,loss,psnr,val_loss,val_psnr
0,0.00976125430315733,22.862537384033203,0.0032645377796143293,25.879854202270508
1,0.0028847120702266693,26.392908096313477,0.002417548093944788,26.786888122558594
2,0.0023253941908478737,27.163013458251953,0.0023293709382414818,27.265670776367188
3,0.002102095168083906,27.542016983032227,0.00215523480437696,27.508220672607422
4,0.0019489984260872006,27.773792266845703,0.001983798108994961,27.738330841064453
5,0.0018686124822124839,27.900903701782227,0.0017566545866429806,28.069019317626953
6,0.001805613050237298,28.039125442504883,0.0016919963527470827,28.22402572631836
7,0.0017504703719168901,28.114971160888672,0.00187390367500484,28.061574935913086
8,0.0017205169424414635,28.195310592651367,0.001637239707633853,28.258163452148438
9,0.0016866360092535615,28.27354621887207,0.001707346411421895,28.301725387573242
10,0.001652820035815239,28.304931640625,0.0017327520763501525,28.170612335205078
11,0.0016528551932424307,28.31820297241211,0.0016585655976086855,28.290281295776367
12,0.0016169793670997024,28.376270294189453,0.0016086384421214461,28.367860794067383
13,0.0016234335489571095,28.381298065185547,0.0015979994786903262,28.398710250854492
14,0.0015945411287248135,28.447710037231445,0.0015791765181347728,28.529258728027344
15,0.0015838217223063111,28.476802825927734,0.0015756097855046391,28.509950637817383
16,0.0015884045278653502,28.466997146606445,0.0015875810058787465,28.538175582885742
17,0.0015499986475333571,28.53118896484375,0.001537142670713365,28.636940002441406
18,0.0015411945059895515,28.559627532958984,0.001512691960670054,28.6087703704834
19,0.0015180340269580483,28.584604263305664,0.0015272829914465547,28.59024429321289
20,0.001533225178718567,28.596242904663086,0.0015227950643748045,28.593345642089844
21,0.0015044439351186156,28.636295318603516,0.0014844872057437897,28.688709259033203
22,0.0014984608860686421,28.66400718688965,0.0014681570464745164,28.692398071289062
23,0.0014846432022750378,28.701549530029297,0.0015608492540195584,28.64905548095703
24,0.0014697709120810032,28.749706268310547,0.0015269649447873235,28.64452362060547
25,0.0014558830298483372,28.778427124023438,0.0014664119808003306,28.762126922607422
26,0.0014472707407549024,28.801389694213867,0.0014291878324002028,28.834800720214844
27,0.0014032430481165648,28.926179885864258,0.001369460835121572,29.007204055786133
28,0.0013886763481423259,29.0053653717041,0.001385392970405519,28.97522735595703
29,0.0013475015293806791,29.102495193481445,0.0012864911695942283,29.278175354003906
30,0.0013178890803828835,29.263269424438477,0.001247237785719335,29.356813430786133
31,0.0012319014640524983,29.492990493774414,0.0011848693247884512,29.685935974121094
32,0.001175772282294929,29.727705001831055,0.001150544616393745,29.819355010986328
33,0.0011295904405415058,29.960786819458008,0.0010736455442383885,30.1236515045166
34,0.001062975381501019,30.204402923583984,0.0010352905374020338,30.287002563476562
35,0.0010284115560352802,30.383296966552734,0.0009988925885409117,30.517417907714844
36,0.0009657905320636928,30.59470558166504,0.0009550231043249369,30.672252655029297
37,0.0009419771959073842,30.744089126586914,0.000929783855099231,30.81280517578125
38,0.0009224724490195513,30.841611862182617,0.000900029786862433,30.998023986816406
38,0.0009068143554031849,30.877187728881836,0.0008760893833823502,31.032176971435547
39,0.000900569255463779,30.967782974243164,0.0008850877056829631,30.933347702026367
40,0.0008716910379007459,31.07818603515625,0.0008298107422888279,31.18769073486328
41,0.000865057751070708,31.140424728393555,0.0008581861038692296,31.317609786987305
42,0.0008370042196474969,31.257389068603516,0.0008317038300447166,31.33053207397461
43,0.0008306843810714781,31.34702491760254,0.0008115281816571951,31.49079132080078
44,0.0008125830790959299,31.41071128845215,0.0008061386179178953,31.49618911743164
45,0.0007940058130770922,31.51132583618164,0.0007793452823534608,31.512666702270508
46,0.0007777298451401293,31.56876564025879,0.0007433086866512895,31.70195770263672
47,0.000760698807425797,31.676355361938477,0.0007319251308217645,31.825498580932617
48,0.0007521685329265893,31.75089454650879,0.0007241927669383585,31.7549991607666
49,0.0007406603544950485,31.793066024780273,0.0007525748223997653,31.822294235229492
